Gene ID,source_id,Organism,Genomic Location (Gene),Product Description,Molecular Weight,Chromosome,PFam ID,Protein Length,Ortholog count,Paralog count,PFam Description,CDD ID,Gene3D ID,Hamap ID,NCBIfam ID,PANTHER ID,PRINTS ID,SFLD ID,CDD Description,Gene3D Description,Hamap Description,NCBIfam Description,PANTHER Description,PRINTS Description,SFLD Description,PirSF ID,PirSF Description,Prositefamilies ID,Prositefamilies Description,Smart ID,Smart Description,Superfamily ID,Superfamily Description,InterPro ID,InterPro Description,Computed GO Component IDs,Computed GO Components,Computed GO Function IDs,Computed GO Functions,Computed GO Process IDs,Computed GO Processes,Curated GO Component IDs,Curated GO Components,Curated GO Function IDs,Curated GO Functions,Curated GO Process IDs,Curated GO Processes,EC numbers,EC numbers from OrthoMCL,Has_PFam,Has_CDD,Has_Gene3D,Has_Hamap,Has_NCBIfam,Has_PANTHER,Has_PRINTS,Has_SFLD,Has_PirSF,Has_Prosite,Has_SMART,Has_Superfamily,Has_InterPro,Has_GO_Component,Has_GO_Function,Has_GO_Process,Has_Any_GO,Has_Any_Conventional_Evidence,Annotation_Poor
B9J08_003751,B9J08_003751-t37_1,Candida auris strain B8441,"PEKT02000007:2,396,111..2,396,779(-)",hypothetical protein,25203,Not Assigned,,222,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003777,B9J08_003777-t37_1,Candida auris strain B8441,"PEKT02000007:2,454,016..2,454,661(-)",hypothetical protein,22491,Not Assigned,,197,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003794,B9J08_003794-t37_1,Candida auris strain B8441,"PEKT02000007:2,497,535..2,499,454(+)",hypothetical protein,70811,Not Assigned,,639,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003812,B9J08_003812-t37_1,Candida auris strain B8441,"PEKT02000007:2,548,100..2,549,194(-)",hypothetical protein,42324,Not Assigned,,364,418,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003818,B9J08_003818-t37_1,Candida auris strain B8441,"PEKT02000007:2,556,218..2,557,063(-)",hypothetical protein,30989,Not Assigned,,281,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003843,B9J08_003843-t37_1,Candida auris strain B8441,"PEKT02000007:2,609,890..2,611,161(-)",hypothetical protein,47947,Not Assigned,,423,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003845,B9J08_003845-t37_1,Candida auris strain B8441,"PEKT02000007:2,613,896..2,618,731(+)",hypothetical protein,171878,Not Assigned,,1611,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003853,B9J08_003853-t37_1,Candida auris strain B8441,"PEKT02000007:2,632,398..2,634,125(-)",hypothetical protein,63619,Not Assigned,,575,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003857,B9J08_003857-t37_1,Candida auris strain B8441,"PEKT02000007:2,642,624..2,643,973(-)",hypothetical protein,51008,Not Assigned,,449,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003891,B9J08_003891-t37_1,Candida auris strain B8441,"PEKT02000007:2,719,393..2,719,767(-)",hypothetical protein,13777,Not Assigned,,124,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003904,B9J08_003904-t37_1,Candida auris strain B8441,"PEKT02000007:2,749,240..2,749,887(-)",hypothetical protein,24374,Not Assigned,,215,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003925,B9J08_003925-t37_1,Candida auris strain B8441,"PEKT02000007:2,799,572..2,802,040(-)",hypothetical protein,93390,Not Assigned,,822,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003929,B9J08_003929-t37_1,Candida auris strain B8441,"PEKT02000007:2,811,766..2,813,166(-)",hypothetical protein,53805,Not Assigned,,466,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003958,B9J08_003958-t37_1,Candida auris strain B8441,"PEKT02000007:2,877,230..2,877,562(-)",hypothetical protein,12410,Not Assigned,,110,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003968,B9J08_003968-t37_1,Candida auris strain B8441,"PEKT02000007:2,899,278..2,899,508(+)",hypothetical protein,8519,Not Assigned,,76,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003970,B9J08_003970-t37_1,Candida auris strain B8441,"PEKT02000007:2,900,587..2,902,053(-)",hypothetical protein,54191,Not Assigned,,488,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003974,B9J08_003974-t37_1,Candida auris strain B8441,"PEKT02000007:2,908,650..2,909,381(-)",hypothetical protein,28171,Not Assigned,,243,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003984,B9J08_003984-t37_1,Candida auris strain B8441,"PEKT02000007:2,926,219..2,926,926(+)",hypothetical protein,27358,Not Assigned,,235,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004002,B9J08_004002-t37_1,Candida auris strain B8441,"PEKT02000007:2,966,643..2,968,307(-)",hypothetical protein,63149,Not Assigned,,554,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004007,B9J08_004007-t37_1,Candida auris strain B8441,"PEKT02000007:2,975,992..2,976,600(-)",hypothetical protein,22062,Not Assigned,,202,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004020,B9J08_004020-t37_1,Candida auris strain B8441,"PEKT02000007:3,005,518..3,005,754(-)",hypothetical protein,8880,Not Assigned,,78,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004031,B9J08_004031-t37_1,Candida auris strain B8441,"PEKT02000007:3,038,148..3,041,813(-)",hypothetical protein,139641,Not Assigned,,1221,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004033,B9J08_004033-t37_1,Candida auris strain B8441,"PEKT02000007:3,044,033..3,044,965(+)",hypothetical protein,34568,Not Assigned,,310,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004034,B9J08_004034-t37_1,Candida auris strain B8441,"PEKT02000007:3,045,195..3,045,950(-)",hypothetical protein,28376,Not Assigned,,251,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004036,B9J08_004036-t37_1,Candida auris strain B8441,"PEKT02000007:3,048,145..3,049,410(+)",hypothetical protein,48227,Not Assigned,,421,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004037,B9J08_004037-t37_1,Candida auris strain B8441,"PEKT02000007:3,049,663..3,050,271(-)",hypothetical protein,22776,Not Assigned,,202,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004056,B9J08_004056-t37_1,Candida auris strain B8441,"PEKT02000007:3,085,951..3,087,206(+)",hypothetical protein,44570,Not Assigned,,392,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004084,B9J08_004084-t37_1,Candida auris strain B8441,"PEKT02000007:3,132,051..3,132,740(-)",hypothetical protein,21309,Not Assigned,,229,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004087,B9J08_004087-t37_1,Candida auris strain B8441,"PEKT02000007:3,138,081..3,139,292(+)",hypothetical protein,44088,Not Assigned,,403,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004093,B9J08_004093-t37_1,Candida auris strain B8441,"PEKT02000007:3,160,475..3,161,188(-)",hypothetical protein,26827,Not Assigned,,237,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004101,B9J08_004101-t37_1,Candida auris strain B8441,"PEKT02000007:3,189,874..3,190,734(+)",hypothetical protein,32472,Not Assigned,,286,1760,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004102,B9J08_004102-t37_1,Candida auris strain B8441,"PEKT02000007:3,193,424..3,193,795(-)",hypothetical protein,12952,Not Assigned,,123,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004103,B9J08_004103-t37_1,Candida auris strain B8441,"PEKT02000008:1,277..1,753(-)",hypothetical protein,18478,Not Assigned,,158,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004105,B9J08_004105-t37_1,Candida auris strain B8441,"PEKT02000008:8,037..8,648(+)",hypothetical protein,24408,Not Assigned,,203,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004106,B9J08_004106-t37_1,Candida auris strain B8441,"PEKT02000008:16,785..17,828(-)",hypothetical protein,38508,Not Assigned,,347,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004107,B9J08_004107-t37_1,Candida auris strain B8441,"PEKT02000008:18,610..19,125(+)",hypothetical protein,17971,Not Assigned,,171,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004148,B9J08_004148-t37_1,Candida auris strain B8441,"PEKT02000008:148,892..149,902(-)",hypothetical protein,36121,Not Assigned,,336,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004159,B9J08_004159-t37_1,Candida auris strain B8441,"PEKT02000008:180,931..181,578(-)",hypothetical protein,23251,Not Assigned,,215,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004174,B9J08_004174-t37_1,Candida auris strain B8441,"PEKT02000008:218,026..218,763(+)",hypothetical protein,28076,Not Assigned,,245,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004179,B9J08_004179-t37_1,Candida auris strain B8441,"PEKT02000008:232,819..233,472(-)",hypothetical protein,24571,Not Assigned,,217,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004180,B9J08_004180-t37_1,Candida auris strain B8441,"PEKT02000008:233,832..234,251(-)",hypothetical protein,16307,Not Assigned,,139,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004186,B9J08_004186-t37_1,Candida auris strain B8441,"PEKT02000008:248,055..249,848(+)",hypothetical protein,67750,Not Assigned,,597,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004187,B9J08_004187-t37_1,Candida auris strain B8441,"PEKT02000008:250,313..250,771(-)",hypothetical protein,17537,Not Assigned,,152,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004193,B9J08_004193-t37_1,Candida auris strain B8441,"PEKT02000008:267,326..268,993(-)",hypothetical protein,62038,Not Assigned,,555,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004194,B9J08_004194-t37_1,Candida auris strain B8441,"PEKT02000008:269,861..271,144(-)",hypothetical protein,49903,Not Assigned,,427,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004195,B9J08_004195-t37_1,Candida auris strain B8441,"PEKT02000008:272,387..273,298(+)",hypothetical protein,33770,Not Assigned,,303,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004211,B9J08_004211-t37_1,Candida auris strain B8441,"PEKT02000008:303,064..303,927(-)",hypothetical protein,32348,Not Assigned,,287,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004254,B9J08_004254-t37_1,Candida auris strain B8441,"PEKT02000008:399,507..403,271(-)",hypothetical protein,144039,Not Assigned,,1254,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004257,B9J08_004257-t37_1,Candida auris strain B8441,"PEKT02000008:406,381..407,235(-)",hypothetical protein,31898,Not Assigned,,284,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004260,B9J08_004260-t37_1,Candida auris strain B8441,"PEKT02000008:412,479..413,717(-)",hypothetical protein,46813,Not Assigned,,412,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004270,B9J08_004270-t37_1,Candida auris strain B8441,"PEKT02000008:435,203..438,115(+)",hypothetical protein,108358,Not Assigned,,970,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004272,B9J08_004272-t37_1,Candida auris strain B8441,"PEKT02000008:441,390..443,108(+)",hypothetical protein,64484,Not Assigned,,572,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004275,B9J08_004275-t37_1,Candida auris strain B8441,"PEKT02000008:446,115..447,287(-)",hypothetical protein,44745,Not Assigned,,390,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004276,B9J08_004276-t37_1,Candida auris strain B8441,"PEKT02000008:447,432..448,331(-)",hypothetical protein,28664,Not Assigned,,299,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004282,B9J08_004282-t37_1,Candida auris strain B8441,"PEKT02000008:459,380..460,171(+)",hypothetical protein,29740,Not Assigned,,263,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004283,B9J08_004283-t37_1,Candida auris strain B8441,"PEKT02000008:460,190..460,525(+)",hypothetical protein,12690,Not Assigned,,111,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004284,B9J08_004284-t37_1,Candida auris strain B8441,"PEKT02000008:462,374..463,675(+)",hypothetical protein,49781,Not Assigned,,433,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004287,B9J08_004287-t37_1,Candida auris strain B8441,"PEKT02000008:474,766..475,812(+)",hypothetical protein,40914,Not Assigned,,348,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004290,B9J08_004290-t37_1,Candida auris strain B8441,"PEKT02000008:481,050..481,934(+)",hypothetical protein,32226,Not Assigned,,294,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004291,B9J08_004291-t37_1,Candida auris strain B8441,"PEKT02000008:482,648..484,636(+)",hypothetical protein,75263,Not Assigned,,662,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004296,B9J08_004296-t37_1,Candida auris strain B8441,"PEKT02000008:493,680..493,916(-)",hypothetical protein,9061,Not Assigned,,78,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004305,B9J08_004305-t37_1,Candida auris strain B8441,"PEKT02000008:516,352..518,340(+)",hypothetical protein,72974,Not Assigned,,662,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004314,B9J08_004314-t37_1,Candida auris strain B8441,"PEKT02000008:539,097..539,921(+)",hypothetical protein,30411,Not Assigned,,274,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004348,B9J08_004348-t37_1,Candida auris strain B8441,"PEKT02000008:619,485..620,120(+)",hypothetical protein,24545,Not Assigned,,211,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004354,B9J08_004354-t37_1,Candida auris strain B8441,"PEKT02000008:631,400..632,110(-)",hypothetical protein,26585,Not Assigned,,236,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004358,B9J08_004358-t37_1,Candida auris strain B8441,"PEKT02000008:640,439..642,031(+)",hypothetical protein,60272,Not Assigned,,530,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004366,B9J08_004366-t37_1,Candida auris strain B8441,"PEKT02000008:651,732..652,124(-)",hypothetical protein,13137,Not Assigned,,113,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004376,B9J08_004376-t37_1,Candida auris strain B8441,"PEKT02000008:670,319..671,332(-)",hypothetical protein,37975,Not Assigned,,337,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004379,B9J08_004379-t37_1,Candida auris strain B8441,"PEKT02000008:683,212..683,937(+)",hypothetical protein,27331,Not Assigned,,241,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004387,B9J08_004387-t37_1,Candida auris strain B8441,"PEKT02000008:706,354..707,958(+)",hypothetical protein,59712,Not Assigned,,534,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004390,B9J08_004390-t37_1,Candida auris strain B8441,"PEKT02000008:716,964..717,569(-)",hypothetical protein,23140,Not Assigned,,201,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004395,B9J08_004395-t37_1,Candida auris strain B8441,"PEKT02000008:726,895..727,845(+)",hypothetical protein,35556,Not Assigned,,316,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004415,B9J08_004415-t37_1,Candida auris strain B8441,"PEKT02000008:764,638..765,141(-)",hypothetical protein,18916,Not Assigned,,167,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004416,B9J08_004416-t37_1,Candida auris strain B8441,"PEKT02000008:765,856..766,557(+)",hypothetical protein,26346,Not Assigned,,233,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004418,B9J08_004418-t37_1,Candida auris strain B8441,"PEKT02000008:767,627..768,079(-)",hypothetical protein,16712,Not Assigned,,150,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004422,B9J08_004422-t37_1,Candida auris strain B8441,"PEKT02000008:777,737..779,080(+)",hypothetical protein,50936,Not Assigned,,447,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004428,B9J08_004428-t37_1,Candida auris strain B8441,"PEKT02000008:790,088..791,313(+)",hypothetical protein,43490,Not Assigned,,391,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004442,B9J08_004442-t37_1,Candida auris strain B8441,"PEKT02000008:827,023..827,871(-)",hypothetical protein,32940,Not Assigned,,282,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004453,B9J08_004453-t37_1,Candida auris strain B8441,"PEKT02000008:859,405..860,835(-)",hypothetical protein,52391,Not Assigned,,476,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004455,B9J08_004455-t37_1,Candida auris strain B8441,"PEKT02000008:862,145..863,992(-)",hypothetical protein,68550,Not Assigned,,615,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004465,B9J08_004465-t37_1,Candida auris strain B8441,"PEKT02000008:885,604..887,247(+)",hypothetical protein,53972,Not Assigned,,547,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004471,B9J08_004471-t37_1,Candida auris strain B8441,"PEKT02000009:14,072..14,425(+)",hypothetical protein,12416,Not Assigned,,117,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004476,B9J08_004476-t37_1,Candida auris strain B8441,"PEKT02000009:27,528..28,382(+)",hypothetical protein,29804,Not Assigned,,284,147,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004481,B9J08_004481-t37_1,Candida auris strain B8441,"PEKT02000009:40,773..41,645(+)",hypothetical protein,33423,Not Assigned,,290,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004484,B9J08_004484-t37_1,Candida auris strain B8441,"PEKT02000009:43,677..44,354(-)",hypothetical protein,26031,Not Assigned,,225,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_004528,B9J08_004528-t37_1,Candida auris strain B8441,"PEKT02000009:140,505..141,266(-)",hypothetical protein,28678,Not Assigned,,253,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
