Gene ID,source_id,Organism,Genomic Location (Gene),Product Description,Molecular Weight,Chromosome,PFam ID,Protein Length,Ortholog count,Paralog count,PFam Description,CDD ID,Gene3D ID,Hamap ID,NCBIfam ID,PANTHER ID,PRINTS ID,SFLD ID,CDD Description,Gene3D Description,Hamap Description,NCBIfam Description,PANTHER Description,PRINTS Description,SFLD Description,PirSF ID,PirSF Description,Prositefamilies ID,Prositefamilies Description,Smart ID,Smart Description,Superfamily ID,Superfamily Description,InterPro ID,InterPro Description,Computed GO Component IDs,Computed GO Components,Computed GO Function IDs,Computed GO Functions,Computed GO Process IDs,Computed GO Processes,Curated GO Component IDs,Curated GO Components,Curated GO Function IDs,Curated GO Functions,Curated GO Process IDs,Curated GO Processes,EC numbers,EC numbers from OrthoMCL,Has_PFam,Has_CDD,Has_Gene3D,Has_Hamap,Has_NCBIfam,Has_PANTHER,Has_PRINTS,Has_SFLD,Has_PirSF,Has_Prosite,Has_SMART,Has_Superfamily,Has_InterPro,Has_GO_Component,Has_GO_Function,Has_GO_Process,Has_Any_GO,Has_Any_Conventional_Evidence,Annotation_Poor
B9J08_000466,B9J08_000466-t37_1,Candida auris strain B8441,"PEKT02000001:987,731..989,473(+)",hypothetical protein,64244,Not Assigned,,580,60,0,,,G3DSA:2.120.10.80,,,,,,,-,,,,,,,,,,,,SSF117281,Kelch motif,IPR015915,Kelch motif,,,GO:0005515,protein binding,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False
B9J08_000490,B9J08_000490-t37_1,Candida auris strain B8441,"PEKT02000001:1,043,510..1,044,559(-)",hypothetical protein,37898,Not Assigned,,349,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0005634;GO:0005634,nucleus;nucleus,GO:0000981;GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific;DNA-binding transcription factor activity, RNA polymerase II-specific",GO:0061402;GO:0061402;GO:0036003;GO:0036003;GO:0045944;GO:0045944,obsolete positive regulation of transcription from RNA polymerase II promoter in response to acidic pH;obsolete positive regulation of transcription from RNA polymerase II promoter in response to acidic pH;obsolete positive regulation of transcription from RNA polymerase II promoter in response to s,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False
B9J08_000493,B9J08_000493-t37_1,Candida auris strain B8441,"PEKT02000001:1,054,377..1,054,702(+)",hypothetical protein,9702,Not Assigned,,89,239,0,,,,,,PTHR28139,,,,,,,UPF0768 PROTEIN YBL029C-A,,,,,,,,,,,-,UPF0768 PROTEIN YBL029C-A,,,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
B9J08_000526,B9J08_000526-t37_1,Candida auris strain B8441,"PEKT02000002:62,182..64,380(+)",hypothetical protein,80815,Not Assigned,,732,1129,2,,,G3DSA:1.25.40.10,,,PTHR44200,,,,Tetratricopeptide repeat domain,,,DNAJ HOMOLOG SUBFAMILY C MEMBER 7,,,,,,,SM00028,tpr_5,SSF48452,TPR-like,"IPR011990, IPR019734, IPR052758",TPR-like,,,GO:0005515,protein binding,,,,,,,,,,,False,False,True,False,False,True,False,False,False,False,True,True,True,False,True,False,True,True,False
B9J08_000530,B9J08_000530-t37_1,Candida auris strain B8441,"PEKT02000002:69,462..70,997(-)",hypothetical protein,57077,Not Assigned,,511,297,0,,,G3DSA:1.50.40.10,,,,,,,Mitochondrial carrier domain,,,,,,,,,,,,SSF103506,Mitochondrial carrier,IPR023395,Mitochondrial carrier domain,GO:0005741;GO:0005741,mitochondrial outer membrane;mitochondrial outer membrane,,,GO:0008053;GO:0008053,mitochondrial fusion;mitochondrial fusion,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False
B9J08_000534,B9J08_000534-t37_1,Candida auris strain B8441,"PEKT02000002:74,835..77,490(-)",hypothetical protein,99268,Not Assigned,,869,1833,2,,,G3DSA:3.40.50.300,,,PTHR23389,,,,-,,,CHROMOSOME TRANSMISSION FIDELITY FACTOR 18,,,,,,,,,SSF52540,P-loop containing nucleoside triphosphate hydrolases,"-, IPR027417",P-loop containing nucleoside triphosphate hydrolases,GO:0031391;GO:0031391;GO:0005634,Elg1 RFC-like complex;Elg1 RFC-like complex;nucleus,GO:0003682;GO:0003682;GO:0003677,chromatin binding;chromatin binding;DNA binding,GO:0006261;GO:0006261;GO:0000724;GO:0000724;GO:0007064;GO:0007064;GO:0090618;GO:0090618;GO:0010526;GO:0010526,DNA-templated DNA replication;DNA-templated DNA replication;double-strand break repair via homologous recombination;double-strand break repair via homologous recombination;mitotic sister chromatid cohesion;mitotic sister chromatid cohesion;obsolete DNA clamp unloading;obsolete DNA clamp unloading;tr,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False
B9J08_000541,B9J08_000541-t37_1,Candida auris strain B8441,"PEKT02000002:84,987..86,360(+)",hypothetical protein,51349,Not Assigned,,457,209,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0004402;GO:0004402,histone acetyltransferase activity;histone acetyltransferase activity,GO:0016573;GO:0016573;GO:1990414;GO:1990414,obsolete histone acetylation;obsolete histone acetylation;replication-born double-strand break repair via sister chromatid exchange;replication-born double-strand break repair via sister chromatid exchange,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False
B9J08_000546,B9J08_000546-t37_1,Candida auris strain B8441,"PEKT02000002:94,784..96,502(+)",hypothetical protein,66818,Not Assigned,,572,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0019898;GO:0019898;GO:0005743;GO:0005743,extrinsic component of membrane;extrinsic component of membrane;mitochondrial inner membrane;mitochondrial inner membrane,,,GO:0070124;GO:0070124;GO:0016071;GO:0016071,mitochondrial translational initiation;mitochondrial translational initiation;mRNA metabolic process;mRNA metabolic process,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False
B9J08_000547,B9J08_000547-t37_1,Candida auris strain B8441,"PEKT02000002:96,647..99,337(+)",hypothetical protein,102243,Not Assigned,,896,15,0,,,G3DSA:1.20.1270.60,,,,,,,Arfaptin homology (AH) domain/BAR domain,,,,,,,,,,,,SSF103657,BAR/IMD domain-like,IPR027267,BAR/IMD domain-like,,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
B9J08_000553,B9J08_000553-t37_1,Candida auris strain B8441,"PEKT02000002:106,881..107,483(+)",hypothetical protein,22516,Not Assigned,,200,1297,1,,,G3DSA:3.30.420.80,,,,,,,Ribosomal protein S11,,,,,,,,,,,,SSF53137,Translational machinery components,"-, IPR036967",Translational machinery components,GO:0005763;GO:0005763;GO:0005840,mitochondrial small ribosomal subunit;mitochondrial small ribosomal subunit;ribosome,GO:0003735;GO:0003735;GO:0003735,structural constituent of ribosome;structural constituent of ribosome;structural constituent of ribosome,GO:0006412;GO:0006412;GO:0006412,translation;translation;translation,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False
B9J08_000557,B9J08_000557-t37_1,Candida auris strain B8441,"PEKT02000002:114,466..115,026(+)",hypothetical protein,21361,Not Assigned,,186,198,0,,,,,,PTHR36986,,,,,,,UPF0643 PROTEIN PB2B2.08,,,,,,,,,,,-,UPF0643 PROTEIN PB2B2.08,,,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
B9J08_000578,B9J08_000578-t37_1,Candida auris strain B8441,"PEKT02000002:152,894..154,840(+)",hypothetical protein,73934,Not Assigned,,648,267,0,,,G3DSA:3.80.10.10,,,,,,,Ribonuclease Inhibitor,,,,,,,,,,,,SSF52047,RNI-like,"-, IPR032675",RNI-like,GO:0019005;GO:0019005,SCF ubiquitin ligase complex;SCF ubiquitin ligase complex,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False
B9J08_000583,B9J08_000583-t37_1,Candida auris strain B8441,"PEKT02000002:163,948..164,958(+)",hypothetical protein,38798,Not Assigned,,336,13,0,,,G3DSA:3.90.1140.10,,,,,,,Cyclic phosphodiesterase,,,,,,,,,,,,,,-,Cyclic phosphodiesterase,,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
B9J08_000614,B9J08_000614-t37_1,Candida auris strain B8441,"PEKT02000002:243,498..245,453(+)",hypothetical protein,43932,Not Assigned,,426,390,2,,,G3DSA:3.80.20.20,,,PTHR31018,,,,-,,,SPORULATION-SPECIFIC PROTEIN-RELATED,,,,,PS51257,Prokaryotic membrane lipoprotein lipid attachment site profile.,,,SSF52058,L domain-like,"-, IPR036941, IPR051648",SPORULATION-SPECIFIC PROTEIN-RELATED,GO:0005619;GO:0005619;GO:0009986;GO:0009277;GO:0009277;GO:0009277;GO:0031225;GO:0005886;GO:0005886;GO:0005886;GO:0005886;GO:0005628;GO:0005628,ascospore wall;ascospore wall;cell surface;fungal-type cell wall;fungal-type cell wall;fungal-type cell wall;obsolete anchored component of membrane;plasma membrane;plasma membrane;plasma membrane;plasma membrane;prospore membrane;prospore membrane,,,GO:0030476;GO:0030476;GO:0031505;GO:0031505;GO:0031505,ascospore wall assembly;ascospore wall assembly;fungal-type cell wall organization;fungal-type cell wall organization;fungal-type cell wall organization,,,,,,,,,False,False,True,False,False,True,False,False,False,True,False,True,True,True,False,True,True,True,False
B9J08_000617,B9J08_000617-t37_1,Candida auris strain B8441,"PEKT02000002:249,558..249,875(+)",hypothetical protein,12555,Not Assigned,,105,30,0,,cd24144,,,,PTHR39145,,,BLOC1_CNL1,,,,BIOGENESIS OF LYSOSOME-RELATED ORGANELLES COMPLEX 1 SUBUNIT CNL1,,,,,,,,,,,"-, IPR034455",BLOC1_CNL1,GO:0031083;GO:0031083;GO:0031083,BLOC-1 complex;BLOC-1 complex;BLOC-1 complex,,,GO:0007032;GO:0007032;GO:0007032;GO:0032880;GO:0032880,endosome organization;endosome organization;endosome organization;regulation of protein localization;regulation of protein localization,,,,,,,,,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False
B9J08_000624,B9J08_000624-t37_1,Candida auris strain B8441,"PEKT02000002:257,688..258,272(+)",hypothetical protein,22004,Not Assigned,,194,464,0,,,,,,,,,,,,,,,,,,PS50250,PCI domain profile.,,,,,IPR000717,PCI domain profile.,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
B9J08_000634,B9J08_000634-t37_1,Candida auris strain B8441,"PEKT02000002:274,586..275,404(-)",hypothetical protein,31040,Not Assigned,,272,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0005634;GO:0005634,nucleus;nucleus,,,GO:0007121;GO:0007121;GO:0030003;GO:0030003,bipolar cellular bud site selection;bipolar cellular bud site selection;intracellular monoatomic cation homeostasis;intracellular monoatomic cation homeostasis,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False
B9J08_000660,B9J08_000660-t37_1,Candida auris strain B8441,"PEKT02000002:322,758..322,979(-)",hypothetical protein,8476,Not Assigned,,73,10,0,,cd13732,G3DSA:1.10.20.10,,,,,,HFD_CENP-W,"Histone, subunit A",,,,,,,,,,,,,,"-, IPR009072","Histone, subunit A",,,GO:0046982,protein heterodimerization activity,,,,,,,,,,,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
B9J08_000680,B9J08_000680-t37_1,Candida auris strain B8441,"PEKT02000002:366,575..369,949(-)",hypothetical protein,127354,Not Assigned,,1124,1678,0,,,,,,PTHR13145,,,,,,,SSM4 PROTEIN,,,,,,,,,,,-,SSM4 PROTEIN,GO:0005789,endoplasmic reticulum membrane,,,GO:0036503,ERAD pathway,,,,,,,2.3.2.27 (RING-type E3 ubiquitin transferase),,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False
B9J08_000707,B9J08_000707-t37_1,Candida auris strain B8441,"PEKT02000002:435,170..436,555(+)",hypothetical protein,52718,Not Assigned,,461,227,0,,,,,,PTHR40021,,,,,,,DEFECT AT LOW TEMPERATURE PROTEIN 1,,,,,,,,,,,IPR038869,DEFECT AT LOW TEMPERATURE PROTEIN 1,,,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
B9J08_000717,B9J08_000717-t37_1,Candida auris strain B8441,"PEKT02000002:454,099..457,327(+)",hypothetical protein,115654,Not Assigned,,1060,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0007131;GO:0007131,reciprocal meiotic recombination;reciprocal meiotic recombination,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
B9J08_000767,B9J08_000767-t37_1,Candida auris strain B8441,"PEKT02000002:562,129..563,760(-)",hypothetical protein,59880,Not Assigned,,543,21,0,,,,,,,,,,,,,,,,,,,,,,SSF48371,ARM repeat,IPR016024,ARM repeat,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
B9J08_000784,B9J08_000784-t37_1,Candida auris strain B8441,"PEKT02000002:605,966..607,221(-)",hypothetical protein,43199,Not Assigned,,394,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0036396;GO:0036396,RNA N6-methyladenosine methyltransferase complex;RNA N6-methyladenosine methyltransferase complex,,,GO:0051321;GO:0051321;GO:2000221;GO:2000221;GO:0080009;GO:0080009;GO:0006279;GO:0006279,meiotic cell cycle;meiotic cell cycle;negative regulation of pseudohyphal growth;negative regulation of pseudohyphal growth;obsolete mRNA methylation;obsolete mRNA methylation;premeiotic DNA replication;premeiotic DNA replication,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False
B9J08_000791,B9J08_000791-t37_1,Candida auris strain B8441,"PEKT02000002:621,830..622,855(+)",hypothetical protein,36931,Not Assigned,,341,819,1,,cd00067,,,,PTHR31668,,,GAL4,,,,GLUCOSE TRANSPORT TRANSCRIPTION REGULATOR RGT1-RELATED-RELATED,,,,,PS50048,Zn(2)-C6 fungal-type DNA-binding domain profile.,SM00066,gal4_2,,,"IPR001138, IPR050797",Zn(2)-C6 fungal-type DNA-binding domain profile.,GO:0005634;GO:0005634;GO:0005634,nucleus;nucleus;nucleus,GO:0000981;GO:0000981;GO:0000981;GO:0008270;GO:0008270;GO:0008270,"DNA-binding transcription factor activity, RNA polymerase II-specific;DNA-binding transcription factor activity, RNA polymerase II-specific;DNA-binding transcription factor activity, RNA polymerase II-specific;zinc ion binding;zinc ion binding;zinc ion binding",GO:0001080;GO:0006355;GO:0006355;GO:0006355,nitrogen catabolite activation of transcription from RNA polymerase II promoter;regulation of DNA-templated transcription;regulation of DNA-templated transcription;regulation of DNA-templated transcription,,,,,,,,,False,True,False,False,False,True,False,False,False,True,True,False,True,True,True,True,True,True,False
B9J08_000802,B9J08_000802-t37_1,Candida auris strain B8441,"PEKT02000002:653,703..654,443(+)",hypothetical protein,28302,Not Assigned,,246,10,0,,,,,,PTHR12703,,,,,,,TRANSMEMBRANE PROTEIN 33,,,,,,,,,,,IPR051645,TRANSMEMBRANE PROTEIN 33,GO:0005783,endoplasmic reticulum,,,GO:0071786;GO:0061024,endoplasmic reticulum tubular network organization;membrane organization,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False
B9J08_000811,B9J08_000811-t37_1,Candida auris strain B8441,"PEKT02000002:669,644..671,989(-)",hypothetical protein,87879,Not Assigned,,781,8,0,,,"G3DSA:1.10.287.1490, G3DSA:3.40.50.300",,,,PR00380,,,-,,,,Kinesin heavy chain signature,,,,,,,,SSF52540,P-loop containing nucleoside triphosphate hydrolases,"-, IPR001752, IPR027417",P-loop containing nucleoside triphosphate hydrolases,GO:0005881;GO:0005881;GO:0005875;GO:0005875;GO:0005634;GO:0005634,cytoplasmic microtubule;cytoplasmic microtubule;microtubule associated complex;microtubule associated complex;nucleus;nucleus,GO:0005524;GO:0005524;GO:0005524;GO:0008017;GO:0003777;GO:0003777;GO:0003777;GO:0051010;GO:0051010,ATP binding;ATP binding;ATP binding;microtubule binding;microtubule motor activity;microtubule motor activity;microtubule motor activity;microtubule plus-end binding;microtubule plus-end binding,GO:0007018;GO:0030473;GO:0030473,microtubule-based movement;nuclear migration along microtubule;nuclear migration along microtubule,,,,,,,,,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,False
B9J08_000826,B9J08_000826-t37_1,Candida auris strain B8441,"PEKT02000002:701,650..702,471(-)",hypothetical protein,30252,Not Assigned,,273,173,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0005935;GO:0005935;GO:0000144;GO:0000144,cellular bud neck;cellular bud neck;cellular bud neck septin ring;cellular bud neck septin ring,GO:0032035;GO:0032035;GO:0030674;GO:0030674,myosin II tail binding;myosin II tail binding;protein-macromolecule adaptor activity;protein-macromolecule adaptor activity,GO:0072741;GO:0072741;GO:0000921;GO:0000921,protein localization to cell division site;protein localization to cell division site;septin ring assembly;septin ring assembly,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False
B9J08_000829,B9J08_000829-t37_1,Candida auris strain B8441,"PEKT02000002:706,445..709,066(-)",hypothetical protein,96504,Not Assigned,,873,824,0,,,G3DSA:3.30.160.60,,,PTHR40626,,,,Classic Zinc Finger,,,MIP31509P,,,,,PS50157,Zinc finger C2H2 type domain profile.,SM00355,c2h2final6,SSF57667,beta-beta-alpha zinc fingers,"-, IPR013087, IPR036236, IPR051059",Zinc finger C2H2 type domain profile.,GO:0000785,chromatin,GO:0000981;GO:0003676;GO:0003676;GO:0000978,"DNA-binding transcription factor activity, RNA polymerase II-specific;nucleic acid binding;nucleic acid binding;RNA polymerase II cis-regulatory region sequence-specific DNA binding",GO:0006357,regulation of transcription by RNA polymerase II,,,,,,,,,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False
B9J08_000835,B9J08_000835-t37_1,Candida auris strain B8441,"PEKT02000002:719,960..720,709(+)",hypothetical protein,27386,Not Assigned,,249,6,0,,,,,,,,,,,,,,,,,,,,,,SSF103473,MFS general substrate transporter,IPR036259,MFS general substrate transporter,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
B9J08_000842,B9J08_000842-t37_1,Candida auris strain B8441,"PEKT02000002:736,607..738,358(-)",hypothetical protein,64486,Not Assigned,,583,19,0,,cd16448,,,,,,,RING-H2,,,,,,,,,,,,,,,-,RING-H2,GO:0005737;GO:0005737;GO:0043332;GO:0043332;GO:0070867;GO:0070867;GO:0005634;GO:0005634;GO:0005886;GO:0005886,cytoplasm;cytoplasm;mating projection tip;mating projection tip;mating projection tip membrane;mating projection tip membrane;nucleus;nucleus;plasma membrane;plasma membrane,GO:0031681;GO:0031681;GO:0005078;GO:0005078;GO:0005546;GO:0005546,"G-protein beta-subunit binding;G-protein beta-subunit binding;MAP-kinase scaffold activity;MAP-kinase scaffold activity;phosphatidylinositol-4,5-bisphosphate binding;phosphatidylinositol-4,5-bisphosphate binding",GO:0001403;GO:0001403;GO:0043409;GO:0043409;GO:0000750;GO:0000750;GO:0001934;GO:0001934,invasive growth in response to glucose limitation;invasive growth in response to glucose limitation;negative regulation of MAPK cascade;negative regulation of MAPK cascade;pheromone-dependent signal transduction involved in conjugation with cellular fusion;pheromone-dependent signal transduction inv,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False
B9J08_000849,B9J08_000849-t37_1,Candida auris strain B8441,"PEKT02000002:754,232..754,927(-)",hypothetical protein,24539,Not Assigned,,231,30,0,,,G3DSA:1.20.120.20,,,,,,,Apolipoprotein,,,,,,,,,,,,SSF58113,Apolipoprotein A-I,-,Apolipoprotein A-I,,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
B9J08_000885,B9J08_000885-t37_1,Candida auris strain B8441,"PEKT02000002:821,989..823,824(+)",hypothetical protein,68876,Not Assigned,,611,66,0,,,,,,,,,,,,,,,,,,PS50102,Eukaryotic RNA Recognition Motif (RRM) profile.,,,SSF54928,"RNA-binding domain, RBD","IPR000504, IPR035979","RNA-binding domain, RBD",,,GO:0003676;GO:0000166;GO:0000166;GO:0003723;GO:0003723;GO:0003723;GO:0003723,nucleic acid binding;nucleotide binding;nucleotide binding;RNA binding;RNA binding;RNA binding;RNA binding,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False
