Gene ID,Threshold,GO ID,ProtNote Probability,ProtNote Rank,Description
B9J08_000643,0.5,GO:0000166,0.9937,9,nucleotide binding
B9J08_000645,0.5,GO:0004601,0.8693,3,peroxidase activity
B9J08_000645,0.5,GO:0016491,0.8192,6,oxidoreductase activity
B9J08_000645,0.5,GO:0016209,0.7308,9,antioxidant activity
B9J08_000646,0.5,GO:0003824,0.8054,4,catalytic activity
B9J08_000646,0.5,GO:0016787,0.7839,6,hydrolase activity
B9J08_000648,0.5,GO:0003755,0.977,3,peptidyl-prolyl cis-trans isomerase activity
B9J08_000648,0.5,GO:0006457,0.9746,5,protein folding
B9J08_000648,0.5,GO:0016018,0.9499,10,cyclosporin A binding
B9J08_000649,0.5,GO:0005739,0.5372,16,mitochondrion
B9J08_000650,0.5,GO:0000166,0.9822,6,nucleotide binding
B9J08_000651,0.5,GO:0005634,0.842,10,nucleus
B9J08_000654,0.5,GO:0006979,0.6174,4,response to oxidative stress
B9J08_000654,0.5,GO:0034599,0.6047,5,cellular response to oxidative stress
B9J08_000656,0.5,GO:0003824,0.8166,2,catalytic activity
B9J08_000657,0.5,GO:0000166,0.9868,2,nucleotide binding
B9J08_000657,0.5,GO:0005524,0.9749,12,ATP binding
B9J08_000659,0.5,GO:0000166,0.9915,6,nucleotide binding
B9J08_000659,0.5,GO:0005524,0.9871,10,ATP binding
B9J08_000665,0.5,GO:0033617,0.6715,20,mitochondrial respiratory chain complex IV assembly
B9J08_000666,0.5,GO:0005515,0.6288,8,protein binding
B9J08_000677,0.5,GO:0016020,0.8061,9,membrane
B9J08_000677,0.5,GO:0005886,0.8049,10,plasma membrane
B9J08_000682,0.5,GO:0019243,0.9973,3,methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione
B9J08_000682,0.5,GO:0004416,0.9889,9,hydroxyacylglutathione hydrolase activity
B9J08_000683,0.5,GO:0005737,0.5211,12,cytoplasm
B9J08_000688,0.5,GO:0046872,0.9845,4,metal ion binding
B9J08_000689,0.5,GO:0005524,0.6555,19,ATP binding
B9J08_000693,0.5,GO:0006886,0.9231,19,intracellular protein transport
B9J08_000694,0.5,GO:0003824,0.9869,2,catalytic activity
B9J08_000694,0.5,GO:0016491,0.9799,3,oxidoreductase activity
B9J08_000694,0.5,GO:0016615,0.928,6,malate dehydrogenase activity
B9J08_000694,0.5,GO:0006099,0.9182,7,tricarboxylic acid cycle
B9J08_000694,0.5,GO:0030060,0.8587,11,L-malate dehydrogenase activity
B9J08_000694,0.5,GO:0006108,0.8539,12,malate metabolic process
B9J08_000694,0.5,GO:0016616,0.7279,16,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"
B9J08_000695,0.5,GO:0005975,0.9094,9,carbohydrate metabolic process
B9J08_000696,0.5,GO:0005739,0.7923,15,mitochondrion
B9J08_000701,0.5,GO:0005886,0.8639,8,plasma membrane
B9J08_000701,0.5,GO:0016491,0.7526,12,oxidoreductase activity
B9J08_000701,0.5,GO:0006811,0.6075,18,ion transport
B9J08_000704,0.5,GO:0005524,0.994,7,ATP binding
B9J08_000705,0.5,GO:0000166,0.9916,11,nucleotide binding
B9J08_000705,0.5,GO:0005524,0.9912,12,ATP binding
B9J08_000718,0.5,GO:0005737,0.691,7,cytoplasm
B9J08_000720,0.5,GO:0005524,0.9814,16,ATP binding
B9J08_000721,0.5,GO:0005634,0.5647,13,nucleus
B9J08_000729,0.5,GO:0005524,0.9893,18,ATP binding
B9J08_000733,0.5,GO:0019888,0.6285,12,protein phosphatase regulator activity
B9J08_000735,0.5,GO:0004672,0.9748,17,protein kinase activity
B9J08_000737,0.5,GO:0000030,0.7445,6,mannosyltransferase activity
B9J08_000740,0.5,GO:0016491,0.9298,9,oxidoreductase activity
B9J08_000740,0.5,GO:0006520,0.81,17,cellular amino acid metabolic process
B9J08_000740,0.5,GO:0006537,0.7923,18,glutamate biosynthetic process
B9J08_000748,0.5,GO:0005096,0.7054,18,GTPase activator activity
B9J08_000752,0.5,GO:0031078,0.776,3,histone deacetylase activity (H3-K14 specific)
B9J08_000752,0.5,GO:0032041,0.7154,12,NAD-dependent histone deacetylase activity (H3-K14 specific)
B9J08_000752,0.5,GO:0006325,0.7136,14,chromatin organization
B9J08_000752,0.5,GO:0004407,0.7132,15,histone deacetylase activity
B9J08_000753,0.5,GO:0005524,0.9962,8,ATP binding
B9J08_000756,0.5,GO:0022857,0.9244,4,transmembrane transporter activity
B9J08_000756,0.5,GO:0005886,0.7033,15,plasma membrane
B9J08_000756,0.5,GO:0016020,0.6773,16,membrane
B9J08_000756,0.5,GO:0015205,0.6382,18,nucleobase transmembrane transporter activity
B9J08_000758,0.5,GO:0005739,0.5019,19,mitochondrion
B9J08_000760,0.5,GO:0005739,0.6352,9,mitochondrion
B9J08_000764,0.5,GO:0003824,0.9639,5,catalytic activity
B9J08_000764,0.5,GO:0016491,0.958,6,oxidoreductase activity
B9J08_000764,0.5,GO:0019752,0.9413,11,carboxylic acid metabolic process
B9J08_000764,0.5,GO:0006108,0.9089,14,malate metabolic process
B9J08_000764,0.5,GO:0030060,0.8986,15,L-malate dehydrogenase activity
B9J08_000764,0.5,GO:0006099,0.8937,16,tricarboxylic acid cycle
B9J08_000766,0.5,GO:0003824,0.953,2,catalytic activity
B9J08_000766,0.5,GO:0030170,0.9196,11,pyridoxal phosphate binding
B9J08_000766,0.5,GO:0008483,0.9077,16,transaminase activity
B9J08_000773,0.5,GO:0015031,0.7404,16,protein transport
B9J08_000774,0.5,GO:0003676,0.9973,7,nucleic acid binding
B9J08_000775,0.5,GO:0005991,0.9672,9,trehalose metabolic process
B9J08_000775,0.5,GO:0005992,0.9618,11,trehalose biosynthetic process
B9J08_000778,0.5,GO:0015031,0.9793,16,protein transport
B9J08_000780,0.5,GO:0003824,0.7205,4,catalytic activity
B9J08_000782,0.5,GO:0005886,0.5995,12,plasma membrane
B9J08_000782,0.5,GO:0016491,0.5268,17,oxidoreductase activity
B9J08_000785,0.5,GO:0016787,0.6136,7,hydrolase activity
B9J08_000789,0.5,GO:0005737,0.5548,15,cytoplasm
B9J08_000790,0.5,GO:0016192,0.995,3,vesicle-mediated transport
B9J08_000790,0.5,GO:0006897,0.9753,9,endocytosis
B9J08_000790,0.5,GO:0030479,0.957,17,actin cortical patch
B9J08_000790,0.5,GO:0043332,0.9205,20,mating projection tip
B9J08_000791,0.5,GO:0005634,0.9804,13,nucleus
B9J08_000792,0.5,GO:0003824,0.842,3,catalytic activity
B9J08_000796,0.5,GO:0022857,0.7277,10,transmembrane transporter activity
B9J08_000797,0.5,GO:0022857,0.8099,10,transmembrane transporter activity
B9J08_000797,0.5,GO:0055085,0.6921,13,transmembrane transport
B9J08_000801,0.5,GO:0005737,0.7015,4,cytoplasm
B9J08_000804,0.5,GO:0008324,0.6301,14,cation transmembrane transporter activity
B9J08_000805,0.5,GO:0005634,0.7672,13,nucleus
B9J08_000805,0.5,GO:0008270,0.6785,18,zinc ion binding
B9J08_000808,0.5,GO:0006096,0.9998,5,glycolytic process
B9J08_000811,0.5,GO:0005875,0.822,14,microtubule associated complex
B9J08_000812,0.5,GO:0042843,0.8596,19,D-xylose catabolic process
B9J08_000813,0.5,GO:0045329,0.8783,10,carnitine biosynthetic process
B9J08_000818,0.5,GO:0000166,0.9707,6,nucleotide binding
B9J08_000818,0.5,GO:0005524,0.961,11,ATP binding
B9J08_000822,0.5,GO:0004672,0.9871,18,protein kinase activity
B9J08_000825,0.5,GO:0003677,0.9258,9,DNA binding
B9J08_000829,0.5,GO:0003676,0.934,6,nucleic acid binding
B9J08_000837,0.5,GO:0000166,0.9958,8,nucleotide binding
B9J08_000837,0.5,GO:0005524,0.9911,15,ATP binding
B9J08_000837,0.5,GO:0005215,0.9904,16,transporter activity
B9J08_000838,0.5,GO:0005524,0.9687,12,ATP binding
B9J08_000839,0.5,GO:0006886,0.9081,8,intracellular protein transport
B9J08_000844,0.5,GO:0005739,0.6706,6,mitochondrion
B9J08_000847,0.5,GO:0005524,0.9221,7,ATP binding
B9J08_000848,0.5,GO:0016020,0.7941,12,membrane
B9J08_000850,0.5,GO:0016491,0.8787,2,oxidoreductase activity
B9J08_000850,0.5,GO:0050660,0.5044,9,flavin adenine dinucleotide binding
B9J08_000853,0.5,GO:0022857,0.8675,7,transmembrane transporter activity
B9J08_000855,0.5,GO:0003677,0.9554,2,DNA binding
B9J08_000855,0.5,GO:0006334,0.887,9,nucleosome assembly
B9J08_000855,0.5,GO:0030261,0.8511,19,chromosome condensation
B9J08_000861,0.5,GO:0007165,0.5099,16,signal transduction
B9J08_000863,0.5,GO:0008483,0.7483,10,transaminase activity
B9J08_000867,0.5,GO:0034220,0.8666,7,ion transmembrane transport
B9J08_000871,0.5,GO:0005737,0.7162,6,cytoplasm
B9J08_000872,0.5,GO:0015031,0.7513,13,protein transport
B9J08_000872,0.5,GO:0016020,0.5349,19,membrane
B9J08_000873,0.5,GO:0046872,0.9644,11,metal ion binding
B9J08_000874,0.5,GO:0016491,0.9794,2,oxidoreductase activity
B9J08_000877,0.5,GO:0030011,0.9733,1,maintenance of cell polarity
B9J08_000877,0.5,GO:0034727,0.8173,6,piecemeal microautophagy of the nucleus
B9J08_000877,0.5,GO:0016020,0.7205,18,membrane
B9J08_000880,0.5,GO:0005524,0.9973,2,ATP binding
B9J08_000880,0.5,GO:0000166,0.9937,11,nucleotide binding
B9J08_000881,0.5,GO:0005524,0.9714,18,ATP binding
B9J08_000881,0.5,GO:0004672,0.9675,19,protein kinase activity
B9J08_000886,0.5,GO:0051536,0.7452,12,iron-sulfur cluster binding
B9J08_000887,0.5,GO:0005524,0.9867,11,ATP binding
B9J08_000894,0.5,GO:0005634,0.6773,9,nucleus
B9J08_000895,0.5,GO:0046872,0.8533,7,metal ion binding
B9J08_000895,0.5,GO:0005975,0.8368,9,carbohydrate metabolic process
B9J08_000896,0.5,GO:0055085,0.7508,9,transmembrane transport
B9J08_000897,0.5,GO:0005515,0.5771,14,protein binding
B9J08_000899,0.5,GO:0000266,0.9388,14,mitochondrial fission
B9J08_000899,0.5,GO:0016559,0.8912,20,peroxisome fission
B9J08_000901,0.5,GO:0030976,0.9625,5,thiamine pyrophosphate binding
B9J08_000902,0.5,GO:0006351,0.9771,20,"transcription, DNA-templated"
B9J08_000907,0.5,GO:0005524,0.9725,18,ATP binding
B9J08_000908,0.5,GO:0003723,0.7984,11,RNA binding
B9J08_000909,0.5,GO:0005515,0.8587,3,protein binding
B9J08_000910,0.5,GO:0005525,0.9938,3,GTP binding
B9J08_000912,0.5,GO:0005524,0.7318,15,ATP binding
B9J08_000914,0.5,GO:0003746,0.8711,13,translation elongation factor activity
B9J08_000914,0.5,GO:0005853,0.8457,15,eukaryotic translation elongation factor 1 complex
B9J08_000916,0.5,GO:0005634,0.6214,16,nucleus
B9J08_000918,0.5,GO:0031225,0.9241,17,anchored component of membrane
B9J08_000920,0.5,GO:0016616,0.8565,18,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"
B9J08_000921,0.5,GO:0006913,0.9141,20,nucleocytoplasmic transport
B9J08_000928,0.5,GO:0015250,0.8709,8,water channel activity
B9J08_000928,0.5,GO:0015267,0.854,9,channel activity
B9J08_000928,0.5,GO:0016020,0.798,13,membrane
B9J08_000928,0.5,GO:0005886,0.7581,14,plasma membrane
B9J08_000930,0.5,GO:0006810,0.9352,13,transport
B9J08_000930,0.5,GO:0022857,0.919,16,transmembrane transporter activity
B9J08_000932,0.5,GO:0016020,0.8532,12,membrane
B9J08_000932,0.5,GO:0045332,0.8463,13,phospholipid translocation
B9J08_000937,0.5,GO:0016020,0.5909,12,membrane
B9J08_000938,0.5,GO:0022857,0.9133,7,transmembrane transporter activity
B9J08_000938,0.5,GO:0008643,0.7102,15,carbohydrate transport
B9J08_000939,0.5,GO:0003677,0.9498,7,DNA binding
B9J08_000939,0.5,GO:0005634,0.8861,17,nucleus
B9J08_000939,0.5,GO:0008270,0.8005,20,zinc ion binding
B9J08_000942,0.5,GO:0008168,0.9201,5,methyltransferase activity
B9J08_000942,0.5,GO:0032259,0.5679,17,methylation
B9J08_000944,0.5,GO:0046872,0.9781,3,metal ion binding
B9J08_000944,0.5,GO:0000166,0.9373,6,nucleotide binding
B9J08_000944,0.5,GO:0052856,0.9071,10,NADHX epimerase activity
B9J08_000944,0.5,GO:0052857,0.8396,15,NADPHX epimerase activity
B9J08_000945,0.5,GO:0005525,0.982,12,GTP binding
B9J08_000946,0.5,GO:0005737,0.5678,17,cytoplasm
B9J08_000947,0.5,GO:0016787,0.9453,2,hydrolase activity
B9J08_000947,0.5,GO:0008610,0.7329,20,lipid biosynthetic process
B9J08_000952,0.5,GO:0016272,0.7127,8,prefoldin complex
B9J08_000952,0.5,GO:0006457,0.6538,9,protein folding
B9J08_000952,0.5,GO:0005737,0.5712,10,cytoplasm
B9J08_000952,0.5,GO:0051082,0.5563,11,unfolded protein binding
B9J08_000954,0.5,GO:0005524,0.9614,11,ATP binding
B9J08_000960,0.5,GO:0005525,0.9978,7,GTP binding
B9J08_000962,0.5,GO:0016020,0.747,8,membrane
B9J08_000963,0.5,GO:0016020,0.9431,9,membrane
B9J08_000963,0.5,GO:0000139,0.9026,20,Golgi membrane
B9J08_000967,0.5,GO:0005634,0.9093,12,nucleus
B9J08_000967,0.5,GO:0003700,0.8117,19,DNA-binding transcription factor activity
B9J08_000969,0.5,GO:0000166,0.9941,8,nucleotide binding
B9J08_000969,0.5,GO:0005524,0.9852,13,ATP binding
B9J08_000976,0.5,GO:0045454,0.9874,12,cell redox homeostasis
B9J08_000976,0.5,GO:0016491,0.9628,20,oxidoreductase activity
B9J08_000980,0.5,GO:0000287,0.9616,6,magnesium ion binding
B9J08_000980,0.5,GO:0006099,0.8973,17,tricarboxylic acid cycle
B9J08_000981,0.5,GO:0006139,0.8282,15,nucleobase-containing compound metabolic process
B9J08_000984,0.5,GO:0043332,0.9842,7,mating projection tip
B9J08_000985,0.5,GO:0030479,0.7191,15,actin cortical patch
B9J08_000988,0.5,GO:0005634,0.9952,5,nucleus
B9J08_000988,0.5,GO:0003700,0.9756,16,DNA-binding transcription factor activity
B9J08_000989,0.5,GO:0016491,0.6561,11,oxidoreductase activity
B9J08_000989,0.5,GO:0005737,0.5668,16,cytoplasm
B9J08_000990,0.5,GO:0003824,0.7877,2,catalytic activity
B9J08_000990,0.5,GO:0008483,0.6285,8,transaminase activity
B9J08_000990,0.5,GO:0030170,0.6284,9,pyridoxal phosphate binding
B9J08_000994,0.5,GO:0016301,0.5112,17,kinase activity
B9J08_000995,0.5,GO:0015116,0.857,10,sulfate transmembrane transporter activity
B9J08_000996,0.5,GO:0005524,0.9824,10,ATP binding
B9J08_001000,0.5,GO:0016020,0.8571,13,membrane
B9J08_001001,0.5,GO:0005525,0.9785,8,GTP binding
B9J08_001003,0.5,GO:0019321,0.6047,6,pentose metabolic process
B9J08_001005,0.5,GO:0033178,0.7085,10,"proton-transporting two-sector ATPase complex, catalytic domain"
B9J08_001006,0.5,GO:0015693,0.9285,10,magnesium ion transport
B9J08_001006,0.5,GO:0005743,0.8756,17,mitochondrial inner membrane
B9J08_001006,0.5,GO:0015095,0.8542,19,magnesium ion transmembrane transporter activity
B9J08_001014,0.5,GO:0022857,0.8848,17,transmembrane transporter activity
B9J08_001015,0.5,GO:0022857,0.9198,7,transmembrane transporter activity
B9J08_001016,0.5,GO:0022857,0.9558,11,transmembrane transporter activity
B9J08_001016,0.5,GO:0008643,0.8388,15,carbohydrate transport
B9J08_001017,0.5,GO:0022857,0.964,7,transmembrane transporter activity
B9J08_001018,0.5,GO:2001295,0.996,4,malonyl-CoA biosynthetic process
B9J08_001019,0.5,GO:0008236,0.7921,11,serine-type peptidase activity
B9J08_001019,0.5,GO:0004252,0.6644,16,serine-type endopeptidase activity
B9J08_001022,0.5,GO:0005737,0.651,19,cytoplasm
B9J08_001026,0.5,GO:0003723,0.9578,19,RNA binding
B9J08_001031,0.5,GO:0006457,0.9565,3,protein folding
B9J08_001031,0.5,GO:0005737,0.9052,7,cytoplasm
B9J08_001031,0.5,GO:0003755,0.8756,10,peptidyl-prolyl cis-trans isomerase activity
B9J08_001034,0.5,GO:0004725,0.7689,11,protein tyrosine phosphatase activity
B9J08_001034,0.5,GO:0005737,0.6611,18,cytoplasm
B9J08_001036,0.5,GO:0016020,0.8727,5,membrane
B9J08_001039,0.5,GO:0008152,0.7415,14,metabolic process
B9J08_001048,0.5,GO:0005634,0.6595,14,nucleus
B9J08_001062,0.5,GO:0005524,0.9943,7,ATP binding
B9J08_001067,0.5,GO:0016491,0.888,7,oxidoreductase activity
B9J08_001067,0.5,GO:0008270,0.676,12,zinc ion binding
B9J08_001067,0.5,GO:0016616,0.5663,16,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"
B9J08_001068,0.5,GO:0031966,0.7201,12,mitochondrial membrane
B9J08_001070,0.5,GO:0022857,0.6987,13,transmembrane transporter activity
B9J08_001073,0.5,GO:0006544,0.9856,6,glycine metabolic process
B9J08_001073,0.5,GO:0008483,0.9572,18,transaminase activity
B9J08_001075,0.5,GO:0005524,0.9991,3,ATP binding
B9J08_001077,0.5,GO:0003676,0.8634,7,nucleic acid binding
B9J08_001077,0.5,GO:0003723,0.6885,20,RNA binding
B9J08_001084,0.5,GO:0016020,0.5355,16,membrane
B9J08_001085,0.5,GO:0005524,0.9692,10,ATP binding
B9J08_001085,0.5,GO:0000166,0.9643,15,nucleotide binding
B9J08_001086,0.5,GO:0045454,0.9978,1,cell redox homeostasis
B9J08_001086,0.5,GO:0006662,0.9158,12,glycerol ether metabolic process
B9J08_001086,0.5,GO:0015035,0.8139,17,protein disulfide oxidoreductase activity
B9J08_001088,0.5,GO:0005739,0.553,8,mitochondrion
B9J08_001090,0.5,GO:0016491,0.9896,2,oxidoreductase activity
B9J08_001090,0.5,GO:0019430,0.9478,8,removal of superoxide radicals
B9J08_001090,0.5,GO:0098869,0.9468,9,cellular oxidant detoxification
B9J08_001091,0.5,GO:0031201,0.9925,5,SNARE complex
B9J08_001091,0.5,GO:0012505,0.9911,7,endomembrane system
B9J08_001091,0.5,GO:0005484,0.9848,11,SNAP receptor activity
B9J08_001093,0.5,GO:0006325,0.9954,17,chromatin organization
B9J08_001095,0.5,GO:0000166,0.9941,4,nucleotide binding
B9J08_001095,0.5,GO:0005524,0.9913,9,ATP binding
B9J08_001098,0.5,GO:0006139,0.9472,13,nucleobase-containing compound metabolic process
B9J08_001098,0.5,GO:0009116,0.8733,20,nucleoside metabolic process
B9J08_001102,0.5,GO:0005525,0.9824,8,GTP binding
B9J08_001103,0.5,GO:0005737,0.5842,10,cytoplasm
B9J08_001104,0.5,GO:0003676,0.9207,17,nucleic acid binding
B9J08_001105,0.5,GO:0000166,0.9895,14,nucleotide binding
B9J08_001106,0.5,GO:0045454,0.9918,1,cell redox homeostasis
B9J08_001106,0.5,GO:0016491,0.9045,14,oxidoreductase activity
B9J08_001106,0.5,GO:0004601,0.821,19,peroxidase activity
B9J08_001108,0.5,GO:0006259,0.9963,13,DNA metabolic process
B9J08_001110,0.5,GO:0016747,0.7617,18,"transferase activity, transferring acyl groups other than amino-acyl groups"
B9J08_001112,0.5,GO:0005886,0.7357,8,plasma membrane
B9J08_001116,0.5,GO:0006629,0.8651,12,lipid metabolic process
B9J08_001121,0.5,GO:0005634,0.6819,11,nucleus
B9J08_001122,0.5,GO:0003676,0.9947,14,nucleic acid binding
B9J08_001124,0.5,GO:0016787,0.8067,4,hydrolase activity
B9J08_001124,0.5,GO:0004721,0.7772,8,phosphoprotein phosphatase activity
B9J08_001125,0.5,GO:0000166,0.997,6,nucleotide binding
B9J08_001125,0.5,GO:0005524,0.9951,10,ATP binding
B9J08_001128,0.5,GO:0003735,0.8659,9,structural constituent of ribosome
B9J08_001131,0.5,GO:0005524,0.9936,10,ATP binding
B9J08_001132,0.5,GO:0005737,0.717,12,cytoplasm
B9J08_001132,0.5,GO:0003676,0.6418,18,nucleic acid binding
B9J08_001136,0.5,GO:0005524,0.986,16,ATP binding
B9J08_001136,0.5,GO:0051082,0.9781,20,unfolded protein binding
B9J08_001137,0.5,GO:0034314,0.9946,1,Arp2/3 complex-mediated actin nucleation
B9J08_001138,0.5,GO:0005524,0.999,5,ATP binding
B9J08_001139,0.5,GO:0006396,0.8859,16,RNA processing
B9J08_001141,0.5,GO:0000796,0.6277,12,condensin complex
B9J08_001142,0.5,GO:0016020,0.7767,8,membrane
B9J08_001142,0.5,GO:0016746,0.5832,15,"transferase activity, transferring acyl groups"
B9J08_001142,0.5,GO:0008374,0.5462,20,O-acyltransferase activity
B9J08_001144,0.5,GO:0016592,0.5357,20,mediator complex
B9J08_001146,0.5,GO:0003676,0.9156,8,nucleic acid binding
B9J08_001146,0.5,GO:0003723,0.8608,17,RNA binding
B9J08_001148,0.5,GO:0005739,0.7726,12,mitochondrion
B9J08_001149,0.5,GO:0005524,0.9893,6,ATP binding
B9J08_001156,0.5,GO:0000166,0.9785,9,nucleotide binding
B9J08_001156,0.5,GO:0005524,0.9725,13,ATP binding
B9J08_001160,0.5,GO:0005524,0.9845,15,ATP binding
B9J08_001160,0.5,GO:0016301,0.8081,20,kinase activity
B9J08_001161,0.5,GO:0006782,0.9351,16,protoporphyrinogen IX biosynthetic process
B9J08_001162,0.5,GO:0015095,0.765,13,magnesium ion transmembrane transporter activity
B9J08_001162,0.5,GO:0005886,0.7447,16,plasma membrane
B9J08_001162,0.5,GO:0022890,0.731,18,inorganic cation transmembrane transporter activity
B9J08_001166,0.5,GO:0003676,0.7006,17,nucleic acid binding
B9J08_001170,0.5,GO:0042128,0.9525,6,nitrate assimilation
B9J08_001170,0.5,GO:0006808,0.902,13,regulation of nitrogen utilization
B9J08_001171,0.5,GO:0008270,0.9106,8,zinc ion binding
B9J08_001171,0.5,GO:0016491,0.8911,9,oxidoreductase activity
B9J08_001173,0.5,GO:0033558,0.978,16,protein deacetylase activity
B9J08_001173,0.5,GO:0051287,0.9701,17,NAD binding
B9J08_001177,0.5,GO:0005525,0.9965,10,GTP binding
B9J08_001183,0.5,GO:0008324,0.8596,16,cation transmembrane transporter activity
B9J08_001185,0.5,GO:0030001,0.9513,10,metal ion transport
B9J08_001185,0.5,GO:0006829,0.9473,11,zinc ion transport
B9J08_001187,0.5,GO:0005737,0.5464,17,cytoplasm
B9J08_001190,0.5,GO:0008168,0.8388,15,methyltransferase activity
B9J08_001192,0.5,GO:0005524,0.984,11,ATP binding
B9J08_001204,0.5,GO:0008237,0.6604,15,metallopeptidase activity
B9J08_001204,0.5,GO:0005634,0.618,17,nucleus
B9J08_001205,0.5,GO:0005524,0.9714,11,ATP binding
B9J08_001207,0.5,GO:0006099,0.9867,6,tricarboxylic acid cycle
B9J08_001207,0.5,GO:0003824,0.976,12,catalytic activity
B9J08_001207,0.5,GO:0016829,0.9364,20,lyase activity
B9J08_001210,0.5,GO:0016020,0.5159,18,membrane
B9J08_001213,0.5,GO:0022857,0.9191,9,transmembrane transporter activity
B9J08_001213,0.5,GO:0055085,0.7932,17,transmembrane transport
B9J08_001216,0.5,GO:0004169,0.8955,17,dolichyl-phosphate-mannose-protein mannosyltransferase activity
B9J08_001216,0.5,GO:0000030,0.8558,19,mannosyltransferase activity
B9J08_001218,0.5,GO:0005634,0.6695,5,nucleus
B9J08_001224,0.5,GO:0000097,0.9799,2,sulfur amino acid biosynthetic process
B9J08_001224,0.5,GO:0000103,0.9739,9,sulfate assimilation
B9J08_001224,0.5,GO:0019344,0.9639,18,cysteine biosynthetic process
B9J08_001227,0.5,GO:0006096,0.9997,5,glycolytic process
B9J08_001229,0.5,GO:0051536,0.9638,8,iron-sulfur cluster binding
B9J08_001232,0.5,GO:0005634,0.9679,15,nucleus
B9J08_001237,0.5,GO:0015031,0.8566,11,protein transport
B9J08_001237,0.5,GO:0016192,0.7396,15,vesicle-mediated transport
B9J08_001238,0.5,GO:0005524,0.9949,9,ATP binding
B9J08_001241,0.5,GO:0016020,0.8949,5,membrane
B9J08_001243,0.5,GO:0016281,0.9306,20,eukaryotic translation initiation factor 4F complex
B9J08_001245,0.5,GO:0032008,0.8201,13,positive regulation of TOR signaling
B9J08_001251,0.5,GO:0003735,0.6649,19,structural constituent of ribosome
B9J08_001252,0.5,GO:0003723,0.8737,6,RNA binding
B9J08_001252,0.5,GO:0005682,0.7116,13,U5 snRNP
B9J08_001253,0.5,GO:0016020,0.5822,18,membrane
